name,compiler,type,threads,input,dtlb_loads,major_faults,mpxerrors,minor_faults,dtlb_store_misses,branch_misses,branch_instructions,dtlb_load_misses,mpxbtnum,time,cycles,dtlb_stores,sgxmem,instructions,sgxtime
kmeans,icc,mpx_no_narrow_bounds_only_write,4,None,19357444538,0,,11210,65518,62499319,34572272360,2932412,,6.257985476,47427145098,516178156,,189368868844,
kmeans,icc,mpx_no_narrow_bounds_only_write,8,None,20961227193,0,,11209,99588,71912075,39402277521,19206827,,6.348682331,91985889134,618687846,,218721314782,
kmeans,icc,mpx_no_narrow_bounds_only_write,2,None,20091937113,0,,11211,57609,67064510,36653143320,2070586,,10.865107635,49716945557,500184363,,198175191163,
kmeans,icc,mpx_no_narrow_bounds_only_write,4,None,20601398118,0,,11210,62191,68349362,34696331915,2766739,,6.261718877,42709424547,482725648,,172885381779,
kmeans,icc,mpx_no_narrow_bounds_only_write,8,None,20247837013,0,,11207,113428,68959001,40748630746,21232724,,6.344916736,95740243334,571666993,,227640244851,
kmeans,icc,mpx_no_narrow_bounds_only_write,2,None,19036597489,0,,11211,42745,63660040,39206394466,1465237,,10.670016933,47621184148,490608429,,214461337682,
kmeans,icc,mpx_no_narrow_bounds_only_write,4,None,20250939675,0,,11210,69611,67213598,36426800391,2496663,,6.399326727,47598123238,468216527,,193159200406,
kmeans,icc,mpx_no_narrow_bounds_only_write,8,None,22192581278,0,,11208,114253,72661995,40239122166,19059040,,6.357139714,90516072449,554331802,,200698933671,
kmeans,icc,mpx_no_narrow_bounds_only_write,2,None,20660628103,0,,11210,48886,65812134,34898675550,1700746,,10.65866678,46400006826,515282045,,184754621612,
kmeans,icc,mpx_no_narrow_bounds_only_write,4,None,19113940034,0,,11210,70823,63214767,37694029158,2703379,,6.434088834,49810225893,502639302,,213933553144,
kmeans,icc,mpx_no_narrow_bounds_only_write,8,None,20808640482,0,,11210,107841,69754568,41135598949,20238479,,6.07821349,94256294944,593002806,,227649180026,
kmeans,icc,mpx_no_narrow_bounds_only_write,2,None,18738547623,0,,11211,60213,67380248,39502895417,1827515,,10.786543082,50608291976,477238654,,206607310576,
kmeans,icc,mpx_no_narrow_bounds_only_write,4,None,18880442371,0,,11209,84812,63958282,37220057828,2952026,,6.67765033,49932837536,532833784,,209931949701,
kmeans,icc,mpx_no_narrow_bounds_only_write,8,None,21513787267,0,,11207,119478,69412835,40131985046,21126850,,6.269463649,90951770806,598756138,,210547057101,
linear_regression,icc,mpx_no_narrow_bounds,2,None,553396139,0,,8467,236,84249,284734591,56620,,0.242681758,1665590418,7943091,,5559430458,
linear_regression,icc,mpx_no_narrow_bounds,4,None,540841684,0,,8467,182,87935,289791467,48107,,0.148985528,1618808981,6571023,,5608067012,
linear_regression,icc,mpx_no_narrow_bounds,8,None,572771448,0,,8467,380,91312,285744430,60672,,0.146683107,2742848988,7998322,,5489376851,
linear_regression,icc,mpx_no_narrow_bounds,2,None,551189078,0,,8467,197,82855,284259769,46443,,0.244245548,1657674784,6595955,,5449357660,
linear_regression,icc,mpx_no_narrow_bounds,4,None,553860381,0,,8467,202,85451,283598226,55071,,0.147241876,1606767591,6704826,,5421655996,
linear_regression,icc,mpx_no_narrow_bounds,8,None,553065685,0,,8467,359,92948,293424775,55567,,0.138945768,2760597187,6615168,,5807283014,
linear_regression,icc,mpx_no_narrow_bounds,2,None,556370491,0,,8467,224,87976,289363303,62901,,0.243852815,1683325908,6716649,,5674779277,
linear_regression,icc,mpx_no_narrow_bounds,4,None,541992831,0,,8467,304,86408,284409379,45810,,0.133754621,1701001040,6568541,,5592525001,
linear_regression,icc,mpx_no_narrow_bounds,8,None,558326236,0,,8467,377,89395,286800076,60142,,0.144093994,2973458328,9191004,,5712930043,
linear_regression,icc,mpx_no_narrow_bounds,2,None,553992130,0,,8467,266,87601,283875112,59767,,0.244529567,1643313717,9852732,,5574089764,
linear_regression,icc,mpx_no_narrow_bounds,4,None,561325861,0,,8467,253,86303,280561595,51098,,0.144262565,1544316112,10930307,,5465110065,
linear_regression,icc,mpx_no_narrow_bounds,8,None,554744880,0,,8467,339,86799,287380982,56163,,0.136766585,2856645770,6766049,,5668672817,
linear_regression,icc,mpx_no_narrow_bounds,2,None,564648556,0,,8467,216,84919,285129173,51733,,0.249910413,1569737238,6711362,,5417874344,
linear_regression,icc,mpx_no_narrow_bounds,4,None,555647431,0,,8467,244,89031,282694387,55343,,0.149588345,1642247678,7341690,,5503767386,
linear_regression,icc,mpx_no_narrow_bounds,8,None,570007479,0,,8467,336,87483,283632126,56607,,0.16502607,2664230112,6738455,,5463540697,
linear_regression,icc,mpx_no_narrow_bounds,2,None,561640427,0,,8467,232,80593,277635653,49900,,0.25338442,1587841164,10626758,,5432113600,
linear_regression,icc,mpx_no_narrow_bounds,4,None,556082551,0,,8467,227,83503,289422869,47388,,0.136756091,1590166652,6707952,,5553967429,
linear_regression,icc,mpx_no_narrow_bounds,8,None,562402137,0,,8467,378,90263,291118309,55214,,0.147887604,2892335391,6648651,,5687411985,
linear_regression,icc,mpx_no_narrow_bounds,2,None,554950033,0,,8467,217,81622,288776569,48003,,0.240087984,1665862532,6750244,,5685211208,
linear_regression,icc,mpx_no_narrow_bounds,4,None,556477218,0,,8467,229,86165,286532984,46709,,0.137431232,1642435094,6513634,,5602799876,
linear_regression,icc,mpx_no_narrow_bounds,8,None,553548967,0,,8467,375,93691,288384542,59691,,0.131667,2847414766,9774236,,5784101541,
linear_regression,icc,mpx_no_narrow_bounds,2,None,559070278,0,,8467,272,82897,282686918,54226,,0.243448838,1609346014,9156404,,5496696494,
linear_regression,icc,mpx_no_narrow_bounds,4,None,535245674,0,,8467,201,84623,283338661,50142,,0.136449779,1636064569,9541916,,5606819581,
linear_regression,icc,mpx_no_narrow_bounds,8,None,577581673,0,,8467,343,90602,287968254,61604,,0.134390271,2616757657,8517314,,5477603593,
linear_regression,icc,mpx_no_narrow_bounds,2,None,563289000,0,,8467,198,83932,289376349,48259,,0.243677504,1617970391,6596958,,5617441240,
linear_regression,icc,mpx_no_narrow_bounds,4,None,551673741,0,,8467,207,81422,278380799,47654,,0.148908738,1604703811,6635233,,5326644005,
linear_regression,icc,mpx_no_narrow_bounds,8,None,571584059,0,,8467,417,88630,283704038,61064,,0.132123712,3119904196,9941429,,5574877842,
linear_regression,icc,mpx_no_narrow_bounds,2,None,549275192,0,,8467,236,85231,286628769,53290,,0.243449692,1687624728,8859486,,5722991962,
linear_regression,icc,mpx_no_narrow_bounds,4,None,554531525,0,,8467,258,83941,283198908,55688,,0.1441162,1587661189,9442796,,5588535604,
linear_regression,icc,mpx_no_narrow_bounds,8,None,571422590,0,,8467,381,92509,287983065,62996,,0.142165505,2936063818,7710601,,5631567281,
word_count,icc,mpx_no_narrow_bounds,2,None,27063050498,0,,46303,133626,165750107,8246573251,11996928,,9.691399971,72059424068,16579771671,,82034421545,
word_count,icc,mpx_no_narrow_bounds,4,None,27072175369,0,,45917,124921,167959481,8294488912,10406061,,7.117377418,87127845600,16660013737,,82147777184,
word_count,icc,mpx_no_narrow_bounds,8,None,27181076645,0,,44837,163904,173584179,8289379618,32979426,,10.530311341,205306411492,16623512197,,82241088605,
word_count,icc,mpx_no_narrow_bounds,2,None,27009293013,0,,45651,128625,166491131,8266457299,11537590,,9.813293937,72714240033,16631288731,,82500224712,
word_count,icc,mpx_no_narrow_bounds,4,None,27038795117,0,,46971,113062,169041180,8310172244,11247753,,7.075222077,87313822323,16687318234,,82378620599,
word_count,icc,mpx_no_narrow_bounds,8,None,27162353987,0,,45481,150575,173317366,8326368963,32669658,,10.807889711,209952476959,16641231894,,82592738893,
word_count,icc,mpx_no_narrow_bounds,2,None,27082179384,0,,45730,149116,166142193,8198165322,11339206,,9.649879889,71845877024,16634432783,,82058916993,
word_count,icc,mpx_no_narrow_bounds,4,None,27033571005,0,,45741,125710,168703954,8271262162,10579421,,6.962898095,86070511724,16712295451,,81981381748,
word_count,icc,mpx_no_narrow_bounds,8,None,27182606841,0,,46613,144088,173729542,8328113934,32333612,,10.475933183,203268365654,16614171681,,82592521872,
word_count,icc,mpx_no_narrow_bounds,2,None,27031266693,0,,46266,132804,168065067,8326040714,12364203,,9.660981607,71885010244,16695694711,,82218763855,
word_count,icc,mpx_no_narrow_bounds,4,None,27099452079,0,,47338,123208,167781754,8291935577,11696800,,7.133757221,86527159879,16672307365,,82124824263,
word_count,icc,mpx_no_narrow_bounds,8,None,27188748564,0,,46680,148547,172936651,8320487280,32925072,,10.732869487,209279648789,16640650267,,82293890379,
word_count,icc,mpx_no_narrow_bounds,2,None,27013320427,0,,47433,126227,166783509,8295966418,11496037,,9.738961343,71781701307,16695336976,,82401832260,
word_count,icc,mpx_no_narrow_bounds,4,None,27053162299,0,,46989,131803,168241526,8290127428,11950703,,7.037455351,86512216565,16661018151,,82278032050,
word_count,icc,mpx_no_narrow_bounds,8,None,27162866038,0,,45227,163092,173410672,8284239249,31719890,,10.549958103,204997426030,16650123158,,81940243128,
word_count,icc,mpx_no_narrow_bounds,2,None,26936388286,0,,47226,146069,171751102,8306834713,11444022,,9.822527348,72104375516,16805673548,,82046458954,
word_count,icc,mpx_no_narrow_bounds,4,None,27075100755,0,,46706,111581,167542558,8279220035,11068629,,7.016955433,86025825287,16569345871,,82536439382,
word_count,icc,mpx_no_narrow_bounds,8,None,27201611482,0,,45324,149515,173878474,8323777120,31896410,,10.789992827,210308458048,16598285827,,82533350472,
word_count,icc,mpx_no_narrow_bounds,2,None,27112078484,0,,45881,121339,164235067,8244494610,12326566,,9.805864707,72649443980,16584358716,,82204401658,
word_count,icc,mpx_no_narrow_bounds,4,None,27070095331,0,,46272,156517,167198643,8259517846,11110460,,6.997385164,86839445886,16617411217,,81905871037,
word_count,icc,mpx_no_narrow_bounds,8,None,27199012410,0,,46857,157814,173622298,8321593968,33062654,,10.622102834,205712744814,16610456522,,82611998921,
word_count,icc,mpx_no_narrow_bounds,2,None,27031868263,0,,43968,119906,167661337,8317095021,11541196,,9.944209003,72112376650,16691648263,,82193149810,
word_count,icc,mpx_no_narrow_bounds,4,None,27075451711,0,,46119,150644,168418377,8244371319,10635157,,6.99861925,86340650688,16703526677,,81912998600,
word_count,icc,mpx_no_narrow_bounds,8,None,27159774006,0,,45886,175738,172688094,8322067548,30981539,,10.586995797,204949496878,16645905478,,82659907931,
word_count,icc,mpx_no_narrow_bounds,2,None,26912361742,0,,47525,144414,169232034,8245397006,11882165,,9.811808489,72032808484,16705645840,,82055615570,
word_count,icc,mpx_no_narrow_bounds,4,None,27100492855,0,,45740,120487,166865025,8222470148,10814488,,7.01295002,87238319399,16649606960,,81792185308,
word_count,icc,mpx_no_narrow_bounds,8,None,27180935859,0,,44611,138546,174126082,8309679419,32827772,,10.6310604,205985375089,16632132481,,82287135396,
word_count,icc,mpx_no_narrow_bounds,2,None,27058899802,0,,41176,168600,166034771,8164497481,9633565,,9.930339811,72329191681,16580187462,,81922358203,
word_count,icc,mpx_no_narrow_bounds,4,None,27167351989,0,,46006,114834,164456233,8248239383,10693967,,7.010216222,86553804320,16550027138,,82029673496,
word_count,icc,mpx_no_narrow_bounds,8,None,27154439011,0,,44883,164161,173403400,8274669631,32965383,,10.925843595,211894020580,16642620937,,82156687626,
string_match,icc,mpx_no_narrow_bounds,2,None,12778444843,0,,8494,928,76945355,18909594140,74976,,3.545761621,26566360746,8192507177,,68882973219,
string_match,icc,mpx_no_narrow_bounds,4,None,12773272775,0,,8495,750,76928927,18916968477,77383,,1.8714049,26541972001,8196095432,,68940176440,
string_match,icc,mpx_no_narrow_bounds,8,None,12805809578,0,,8493,607,79174374,18893079691,65693,,1.648941532,46400553882,8182819538,,68938368822,
string_match,icc,mpx_no_narrow_bounds,2,None,12769750260,0,,8494,776,76883750,18877378725,80684,,3.544682294,26564333974,8217402237,,68806897302,
string_match,icc,mpx_no_narrow_bounds,4,None,12787758697,0,,8495,1032,76973719,18879965446,86148,,1.918195059,26542840419,8178307640,,68801002598,
string_match,icc,mpx_no_narrow_bounds,8,None,12797018113,0,,8494,545,79073408,18895748280,65509,,1.642834646,46764620985,8190245078,,68945219393,
string_match,icc,mpx_no_narrow_bounds,2,None,12803812395,0,,8494,1071,76974408,18899591476,79013,,3.54976348,26511466678,8177352238,,68910765541,
string_match,icc,mpx_no_narrow_bounds,4,None,12771863817,0,,8494,787,76706203,18848326720,76174,,1.971179936,26565267565,8192957893,,68727730257,
string_match,icc,mpx_no_narrow_bounds,8,None,12808513390,0,,8495,485,79527306,18868013597,65369,,1.659743447,46355689364,8204799017,,68871934570,
string_match,icc,mpx_no_narrow_bounds,2,None,12793359000,0,,8495,797,76871321,18846976569,91064,,3.55784529,26604896850,8191796012,,68790239427,
string_match,icc,mpx_no_narrow_bounds,4,None,12802450192,0,,8494,819,76917619,18852787622,81003,,1.904820264,26580801102,8184932227,,68801922515,
string_match,icc,mpx_no_narrow_bounds,8,None,12815185092,0,,8494,494,79592254,18904780456,63552,,1.650822865,46633588438,8172173363,,68950865115,
string_match,icc,mpx_no_narrow_bounds,2,None,12790181126,0,,8494,1003,76860661,18877377221,74905,,3.560905137,26592971993,8185983591,,68821783100,
string_match,icc,mpx_no_narrow_bounds,4,None,12774021128,0,,8495,588,76868729,18881587098,74023,,1.900988457,26616562399,8148210760,,69027135855,
string_match,icc,mpx_no_narrow_bounds,8,None,12804510797,0,,8493,483,79368208,18895738849,71064,,1.662980785,46332429614,8182154447,,68950579989,
string_match,icc,mpx_no_narrow_bounds,2,None,12780739917,0,,8494,930,76954598,18882032212,74515,,3.547107114,26518519413,8196175830,,68806294698,
string_match,icc,mpx_no_narrow_bounds,4,None,12787999971,0,,8495,697,76949961,18884073496,73759,,2.014192502,26577835737,8198984901,,68826250235,
string_match,icc,mpx_no_narrow_bounds,8,None,12808907867,0,,8495,445,79615718,18891365856,71716,,1.668378002,46382905973,8192420693,,68922004423,
string_match,icc,mpx_no_narrow_bounds,2,None,12774234568,0,,8494,996,77056628,18912877696,76956,,3.552640272,26531874937,8190674475,,68926333724,
string_match,icc,mpx_no_narrow_bounds,4,None,12793299987,0,,8494,1198,77033277,18871704154,74732,,1.913253233,26566532133,8182217543,,68863548151,
string_match,icc,mpx_no_narrow_bounds,8,None,12807876250,0,,8493,644,78795534,18878671276,71018,,1.666943764,46305523028,8193860131,,68929699070,
string_match,icc,mpx_no_narrow_bounds,2,None,12785222273,0,,8494,871,76872626,18862780155,74661,,3.562628796,26514312965,8195419502,,68673578152,
string_match,icc,mpx_no_narrow_bounds,4,None,12789112460,0,,8495,628,77055798,18894159025,75633,,1.912857919,26551288308,8204069302,,68910673733,
string_match,icc,mpx_no_narrow_bounds,8,None,12799696704,0,,8494,558,79465897,18890613997,65035,,1.657577412,46376081004,8185472644,,68935566579,
string_match,icc,mpx_no_narrow_bounds,2,None,12775141343,0,,8494,900,76930356,18869984708,77267,,3.549402184,26649325270,8219720110,,68748493136,
string_match,icc,mpx_no_narrow_bounds,4,None,12760424966,0,,8494,735,76858696,18892001977,74255,,1.904729036,26577828744,8206130583,,68950325947,
string_match,icc,mpx_no_narrow_bounds,8,None,12800827704,0,,8495,375,79405767,18874400662,70282,,1.651267764,46415586418,8207328732,,68844074632,
string_match,icc,mpx_no_narrow_bounds,2,None,12783589389,0,,8494,904,76905570,18864487083,74108,,3.545510261,26489131728,8184168824,,68823537798,
string_match,icc,mpx_no_narrow_bounds,4,None,12798984588,0,,8494,816,76852444,18876189624,80594,,1.955707331,26595924514,8216054430,,68873896215,
string_match,icc,mpx_no_narrow_bounds,8,None,12804233320,0,,8494,445,79577884,18908944934,70834,,1.66428982,46358728438,8174295045,,69049683843,
matrix_multiply,icc,mpx_no_narrow_bounds,2,None,12859044802,0,,656,95191,2499734,5436477125,729037372,,6.115313948,34099096589,3844710758,,51377444191,
matrix_multiply,icc,mpx_no_narrow_bounds,4,None,12842658564,0,,859,91709,2504880,5452345221,729629731,,4.677066832,33499036809,3825739300,,51431250098,
matrix_multiply,icc,mpx_no_narrow_bounds,8,None,12892978373,0,,1076,165843,2532411,5437727563,3367711800,,6.414900766,104682291741,3849850059,,51305116082,
matrix_multiply,icc,mpx_no_narrow_bounds,2,None,12854488533,0,,655,95978,2488835,5441900971,730847542,,6.078610088,33669989108,3847154259,,51380763567,
matrix_multiply,icc,mpx_no_narrow_bounds,4,None,12854897620,0,,824,80703,2500205,5440377781,728403433,,4.844427084,33812247077,3821878211,,51222903000,
matrix_multiply,icc,mpx_no_narrow_bounds,8,None,12864813339,0,,1221,159478,2548593,5445645129,3373461096,,6.390599152,104652828911,3855184020,,51475638627,
matrix_multiply,icc,mpx_no_narrow_bounds,2,None,12871234936,0,,648,92321,2488351,5414427515,725481375,,6.090075084,33820659642,3875123552,,51303645618,
matrix_multiply,icc,mpx_no_narrow_bounds,4,None,12888906639,0,,905,137422,2510815,5449198004,727624307,,4.760953009,33744762458,3817203027,,51400474187,
matrix_multiply,icc,mpx_no_narrow_bounds,8,None,12869086198,0,,1258,160064,2552536,5436619833,3369893081,,6.392397114,104649359905,3869170624,,51433599035,
matrix_multiply,icc,mpx_no_narrow_bounds,2,None,12856640517,0,,656,92846,2516478,5423097838,728619474,,6.116675944,34037982304,3871107272,,51331801392,
matrix_multiply,icc,mpx_no_narrow_bounds,4,None,12862705117,0,,849,102564,2505974,5453878524,727158674,,4.734832337,33718752445,3816989503,,51438521186,
matrix_multiply,icc,mpx_no_narrow_bounds,8,None,12852966990,0,,1256,162778,2546842,5442517415,3370778481,,6.378470694,104519474384,3855651204,,51473982181,
matrix_multiply,icc,mpx_no_narrow_bounds,2,None,12849795645,0,,656,89656,2496197,5415862558,728915565,,6.101152347,33987972119,3892591968,,51338617531,
matrix_multiply,icc,mpx_no_narrow_bounds,4,None,12859338974,0,,895,88839,2515265,5445764922,728232607,,4.747903071,33834558366,3833168824,,51419946755,
