name,compiler,type,threads,input,voluntary_context_switches,minor_faults,mpxerrors,mpxbtnum,sys_time,user_time,time,involuntary_context_switches,major_faults,maxsize
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,0,2,1840,,,0.01,5.44,5.47,16,0,29744
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,1,1,2470,,,0.0,10.9,10.91,35,0,54868
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,2,1,11392,,,0.07,21.78,21.85,59,0,104816
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,3,1,36394,,,0.19,43.58,43.78,113,0,204872
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,4,1,86394,,,0.51,87.08,87.6,226,0,404720
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,0,1,1840,,,0.01,5.44,5.46,22,0,29744
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,1,1,2470,,,0.03,10.87,10.9,33,0,54868
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,2,1,11392,,,0.06,21.76,21.83,62,0,104816
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,3,1,33328,,,0.26,43.5,43.77,115,0,204728
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,4,1,83328,,,0.46,87.2,87.68,226,0,404840
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,0,1,1840,,,0.01,5.44,5.46,24,0,29744
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,1,2,2471,,,0.0,10.89,10.9,31,0,54868
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,2,1,8837,,,0.07,21.76,21.84,61,0,104740
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,3,1,33328,,,0.22,43.53,43.76,118,0,204728
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,4,1,83328,,,0.47,87.11,87.59,228,0,404840
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,0,1,1840,,,0.02,5.44,5.46,20,0,29744
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,1,1,2470,,,0.0,10.89,10.9,31,0,54868
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,2,1,8326,,,0.04,21.78,21.83,58,0,104672
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,3,1,33328,,,0.2,43.55,43.76,116,0,204728
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,4,1,83328,,,0.41,87.16,87.59,229,0,404840
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,0,1,1840,,,0.01,5.45,5.46,19,0,29744
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,1,1,2470,,,0.02,10.88,10.9,35,0,54868
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,2,1,8326,,,0.05,21.75,21.81,58,0,104672
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,3,1,33328,,,2.49,43.64,46.14,120,0,204728
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,4,1,83328,,,7.45,87.47,94.94,243,0,404840
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,0,1,1840,,,0.01,5.44,5.46,16,0,29744
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,1,1,2470,,,0.03,10.86,10.9,35,0,54868
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,2,1,8326,,,0.04,21.76,21.81,60,0,104672
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,3,1,32817,,,0.22,43.56,43.79,115,0,204660
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,4,1,82817,,,0.48,87.1,87.59,224,0,404772
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,0,1,1840,,,0.02,5.44,5.46,22,0,29744
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,1,1,2470,,,0.01,10.89,10.9,32,0,54868
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,2,1,7815,,,0.05,21.78,21.83,59,0,104868
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,3,1,32817,,,0.18,43.56,43.76,120,0,204660
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,4,1,82817,,,0.46,87.1,87.58,226,0,404772
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,0,1,1840,,,0.02,5.44,5.46,21,0,29744
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,1,1,2470,,,0.02,10.88,10.9,32,0,54868
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,2,1,7815,,,0.02,21.79,21.81,59,0,104868
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,3,1,32306,,,0.21,43.54,43.77,116,0,204856
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,4,1,82306,,,0.49,87.09,87.59,229,0,404704
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,0,1,1840,,,0.01,5.44,5.46,19,0,29744
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,1,1,2470,,,0.01,10.88,10.9,35,0,54868
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,2,1,7304,,,0.05,21.77,21.83,60,0,104800
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,3,1,32306,,,0.2,43.54,43.76,113,0,204856
blackscholes,gcc,mpx_no_narrow_bounds_only_write,1,4,1,82306,,,0.46,87.11,87.58,229,0,404704
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,0,1,8851,,,0.0,7.79,7.8,24,0,56208
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,1,1,14111,,,0.02,15.37,15.39,40,0,84960
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,2,1,28734,,,0.02,30.68,30.71,71,0,156572
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,3,1,53872,,,0.11,61.04,61.16,133,0,270800
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,4,1,118993,,,0.27,121.98,122.28,256,0,522784
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,0,1,8851,,,0.01,7.75,7.76,19,0,56208
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,1,5,14115,,,0.0,15.36,15.37,39,0,87276
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,2,2,29757,,,0.08,30.55,30.64,73,0,156572
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,3,1,54383,,,0.1,61.0,61.11,132,0,270800
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,4,1,118993,,,0.28,122.22,122.51,253,0,522784
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,0,3,8853,,,0.0,7.77,7.78,21,0,57056
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,1,6,14116,,,0.01,15.32,15.33,38,0,87252
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,2,1,29245,,,0.06,30.65,30.72,70,0,156572
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,3,1,54383,,,0.09,60.98,61.09,131,0,270800
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,4,1,118993,,,0.28,122.0,122.29,257,0,522784
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,0,4,8854,,,0.01,7.74,7.75,22,0,57332
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,1,3,14113,,,0.01,15.38,15.4,40,0,85244
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,2,2,30888,,,0.03,30.54,30.58,70,0,154156
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,3,1,53872,,,1.16,61.28,62.46,134,0,270800
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,4,1,118993,,,0.27,122.2,122.49,256,0,522784
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,0,3,8853,,,0.0,7.76,7.77,19,0,57336
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,1,4,14114,,,0.01,15.33,15.35,38,0,85240
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,2,1,30712,,,0.05,30.58,30.64,70,0,156308
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,3,1,55916,,,0.14,60.97,61.12,132,0,270800
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,4,1,120526,,,0.3,121.76,122.08,256,0,522784
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,0,1,8851,,,0.0,7.77,7.78,23,0,56208
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,1,1,14111,,,0.02,15.37,15.39,40,0,84960
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,2,1,30267,,,0.06,30.6,30.67,70,0,156572
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,3,1,54894,,,0.12,61.24,61.37,133,0,270800
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,4,1,118993,,,0.29,122.04,122.35,249,0,522784
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,0,1,8851,,,0.01,7.73,7.74,19,0,56208
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,1,1,14111,,,0.02,15.36,15.38,40,0,84960
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,2,1,29245,,,0.05,30.62,30.68,72,0,156572
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,3,1,54383,,,0.12,61.14,61.27,131,0,270800
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,4,1,120015,,,0.26,122.24,122.52,252,0,522784
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,0,4,8854,,,0.0,7.76,7.77,23,0,56868
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,1,3,14114,,,0.02,15.3,15.33,33,0,85244
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,2,2,30439,,,0.06,30.61,30.68,69,0,154896
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,3,1,54383,,,0.14,60.99,61.14,128,0,270800
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,4,1,120015,,,0.24,122.13,122.39,250,0,522784
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,0,1,8851,,,0.0,7.78,7.78,24,0,56208
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,1,0,14111,,,0.0,15.42,15.43,37,0,84960
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,2,1,30267,,,0.05,30.66,30.72,69,0,156572
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,3,1,54894,,,0.09,61.0,61.1,132,0,270800
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,4,1,119504,,,0.25,121.88,122.15,252,0,522784
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,0,1,8851,,,0.0,7.76,7.76,20,0,56208
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,1,1,14111,,,0.01,15.4,15.42,40,0,84960
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,2,1,29245,,,0.07,30.47,30.55,68,0,156572
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,3,1,54383,,,0.1,61.18,61.3,133,0,270800
bodytrack,gcc,mpx_no_narrow_bounds_only_write,1,4,1,120015,,,4.04,122.48,126.55,257,0,522784
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,0,2,3687,,,0.0,10.84,10.84,25,0,49008
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,1,1,7424,,,0.0,21.67,21.68,46,0,85328
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,2,3,15715,,,0.05,43.36,43.41,90,0,133704
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,3,1,28984,,,0.07,86.68,86.76,173,0,300332
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,4,1,67383,,,0.3,173.41,173.73,342,0,388496
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,0,1,3686,,,0.01,10.82,10.84,23,0,45468
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,1,1,7285,,,0.0,21.67,21.68,47,0,79500
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,2,1,15825,,,0.04,43.37,43.42,92,0,123396
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,3,1,33636,,,0.13,86.7,86.85,174,0,190952
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,4,1,69521,,,0.33,173.39,173.74,346,0,332624
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,0,1,3735,,,0.0,10.84,10.84,26,0,43640
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,1,1,8026,,,0.02,21.79,21.82,47,0,62784
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,2,1,16939,,,0.07,43.36,43.44,89,0,98376
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,3,1,34743,,,0.15,86.71,86.87,173,0,165984
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,4,1,68050,,,0.37,173.39,173.78,352,0,365948
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,0,1,3735,,,0.0,10.84,10.84,24,0,43640
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,1,1,8026,,,0.02,21.67,21.7,43,0,62784
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,2,1,17013,,,0.05,43.37,43.43,91,0,96708
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,3,1,33813,,,0.14,86.7,86.85,174,0,187884
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,4,1,69158,,,0.29,173.39,173.71,341,0,340928
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,0,2,3834,,,0.01,10.83,10.84,25,0,42160
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,1,1,8102,,,0.03,21.67,21.7,45,0,61124
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,2,1,16139,,,0.04,43.38,43.42,87,0,116812
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,3,1,32672,,,0.13,86.72,86.86,175,0,212628
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,4,1,69961,,,0.3,173.41,173.74,349,0,322676
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,0,1,3735,,,0.0,10.84,10.84,25,0,43640
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,1,1,7285,,,0.0,21.67,21.68,45,0,79500
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,2,1,16793,,,0.08,43.35,43.44,87,0,101708
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,3,1,34527,,,0.14,86.73,86.88,174,0,170980
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,4,1,67689,,,0.26,173.41,173.69,349,0,374316
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,0,1,3735,,,0.0,10.84,10.84,24,0,43640
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,1,1,8102,,,0.0,21.69,21.7,46,0,61124
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,2,1,16939,,,0.06,43.34,43.42,87,0,98376
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,3,1,33523,,,0.16,86.69,86.87,175,0,194548
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,4,1,68495,,,0.34,173.38,173.74,347,0,355944
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,0,2,3687,,,0.0,10.84,10.84,25,0,45544
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,1,1,8054,,,0.02,21.68,21.71,45,0,62896
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,2,1,16938,,,0.05,43.36,43.42,87,0,98372
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,3,1,31687,,,0.1,86.72,86.83,175,0,236224
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,4,2,70327,,,0.3,173.44,173.77,347,0,314348
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,0,1,3735,,,0.0,10.84,10.84,27,0,43640
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,1,1,7875,,,0.02,21.66,21.69,43,0,66108
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,2,1,16134,,,0.04,43.36,43.41,88,0,116776
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,3,1,32453,,,0.1,86.73,86.85,172,0,217644
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,4,1,67533,,,0.26,173.42,173.7,343,0,377628
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,0,1,3735,,,0.0,10.84,10.84,26,0,43640
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,1,1,7875,,,0.02,21.68,21.7,48,0,66108
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,2,1,16864,,,0.04,43.37,43.42,85,0,100040
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,3,1,34268,,,0.13,86.71,86.85,175,0,177888
swaptions,gcc,mpx_no_narrow_bounds_only_write,1,4,1,68422,,,0.28,173.41,173.72,347,0,357616
canneal,icc,mpx,1,0,1,1859,,,0.0,1.24,1.24,4,0,26200
canneal,icc,mpx,1,1,3,4362,,,0.0,1.5,1.51,6,0,50224
canneal,icc,mpx,1,2,1,11141,,,0.03,1.63,1.67,5,0,75688
canneal,icc,mpx,1,3,1,64149,,,0.22,1.8,2.02,7,0,287680
canneal,icc,mpx,1,4,1,274147,,,0.88,2.08,2.97,7,0,1125684
canneal,icc,mpx,1,0,1,1859,,,0.0,1.24,1.24,5,0,26200
canneal,icc,mpx,1,1,1,4368,,,0.0,1.51,1.51,7,0,46452
canneal,icc,mpx,1,2,1,12163,,,0.02,1.64,1.66,7,0,75560
canneal,icc,mpx,1,3,1,63638,,,0.21,1.81,2.03,6,0,287612
canneal,icc,mpx,1,4,1,273636,,,0.88,2.08,2.97,8,0,1125616
canneal,icc,mpx,1,0,1,1859,,,0.0,1.24,1.24,4,0,26200
canneal,icc,mpx,1,1,1,4360,,,0.0,1.5,1.51,7,0,48496
canneal,icc,mpx,1,2,1,11652,,,0.04,1.63,1.67,3,0,75756
canneal,icc,mpx,1,3,1,63127,,,0.2,1.81,2.01,7,0,287808
canneal,icc,mpx,1,4,1,272614,,,0.88,2.08,2.97,7,0,1125744
canneal,icc,mpx,1,0,1,1859,,,0.0,1.24,1.24,6,0,26200
canneal,icc,mpx,1,1,1,4360,,,0.0,1.47,1.48,4,0,48496
canneal,icc,mpx,1,2,1,10630,,,0.03,1.62,1.66,5,0,75620
canneal,icc,mpx,1,3,1,63127,,,0.2,1.78,1.99,6,0,287808
canneal,icc,mpx,1,4,1,272614,,,0.86,2.09,2.95,8,0,1125744
canneal,icc,mpx,1,0,1,1859,,,0.0,1.24,1.24,3,0,26200
canneal,icc,mpx,1,1,1,4360,,,0.0,1.5,1.51,4,0,48496
canneal,icc,mpx,1,2,1,11652,,,0.03,1.64,1.68,6,0,75756
canneal,icc,mpx,1,3,1,63127,,,0.2,1.82,2.03,7,0,287808
canneal,icc,mpx,1,4,1,273125,,,0.9,2.06,2.96,7,0,1125548
canneal,icc,mpx,1,0,1,1859,,,0.0,1.24,1.24,5,0,26200
canneal,icc,mpx,1,1,1,4360,,,0.0,1.5,1.51,9,0,48496
canneal,icc,mpx,1,2,1,11141,,,0.02,1.63,1.66,6,0,75688
canneal,icc,mpx,1,3,1,63127,,,0.2,1.83,2.04,7,0,287808
canneal,icc,mpx,1,4,1,273125,,,0.87,2.08,2.95,9,0,1125548
canneal,icc,mpx,1,0,1,1859,,,0.0,1.24,1.25,5,0,26200
canneal,icc,mpx,1,1,1,4360,,,0.01,1.5,1.51,3,0,48496
canneal,icc,mpx,1,2,1,10630,,,0.03,1.62,1.66,6,0,75620
canneal,icc,mpx,1,3,1,62616,,,0.18,1.8,1.99,8,0,287740
canneal,icc,mpx,1,4,1,272614,,,0.85,2.11,2.96,8,0,1125744
canneal,icc,mpx,1,0,1,1859,,,0.0,1.22,1.23,4,0,26200
canneal,icc,mpx,1,1,1,4360,,,0.0,1.51,1.51,5,0,48496
canneal,icc,mpx,1,2,1,11141,,,0.03,1.63,1.66,5,0,75688
canneal,icc,mpx,1,3,1,63127,,,0.2,1.79,2.0,5,0,287808
canneal,icc,mpx,1,4,1,273125,,,13.34,2.13,15.47,31,0,1125548
canneal,icc,mpx,1,0,1,1859,,,0.0,1.24,1.24,5,0,26200
canneal,icc,mpx,1,1,1,4360,,,0.0,1.51,1.51,5,0,48496
canneal,icc,mpx,1,2,1,9608,,,0.07,1.62,1.69,5,0,75748
canneal,icc,mpx,1,3,1,62616,,,0.2,1.78,1.99,6,0,287740
canneal,icc,mpx,1,4,1,272614,,,0.86,2.09,2.96,8,0,1125744
canneal,icc,mpx,1,0,1,1859,,,0.0,1.22,1.23,6,0,26200
canneal,icc,mpx,1,1,1,4360,,,0.01,1.5,1.51,5,0,48496
canneal,icc,mpx,1,2,1,11141,,,0.02,1.64,1.66,7,0,75688
canneal,icc,mpx,1,3,1,63127,,,0.2,1.82,2.03,6,0,287808
canneal,icc,mpx,1,4,1,273125,,,0.88,2.08,2.96,9,0,1125548
streamcluster,icc,mpx,1,0,1,1409,,,0.0,3.11,3.11,9,0,22192
streamcluster,icc,mpx,1,1,1,1468,,,0.0,5.51,5.51,15,0,26548
streamcluster,icc,mpx,1,2,1,1773,,,0.0,11.7,11.71,26,0,27868
streamcluster,icc,mpx,1,3,1,1641,,,0.0,21.64,21.65,43,0,38320
streamcluster,icc,mpx,1,4,0,2869,,,0.0,37.12,37.13,70,0,48468
streamcluster,icc,mpx,1,0,1,1409,,,0.0,3.11,3.11,10,0,22192
streamcluster,icc,mpx,1,1,1,1468,,,0.0,5.54,5.54,16,0,26548
streamcluster,icc,mpx,1,2,1,1773,,,0.0,11.73,11.74,26,0,29292
streamcluster,icc,mpx,1,3,1,1641,,,0.0,21.62,21.62,40,0,38320
streamcluster,icc,mpx,1,4,0,2869,,,0.0,37.06,37.07,73,0,48468
streamcluster,icc,mpx,1,0,1,1409,,,0.0,3.1,3.11,10,0,22192
streamcluster,icc,mpx,1,1,1,1468,,,0.0,5.52,5.52,18,0,26548
streamcluster,icc,mpx,1,2,1,1773,,,0.0,11.7,11.7,24,0,29292
streamcluster,icc,mpx,1,3,1,1641,,,0.0,21.6,21.61,41,0,38320
streamcluster,icc,mpx,1,4,1,2869,,,0.0,37.11,37.12,73,0,48468
streamcluster,icc,mpx,1,0,1,1409,,,0.0,3.1,3.11,10,0,22192
streamcluster,icc,mpx,1,1,1,1468,,,0.0,5.55,5.55,17,0,26548
streamcluster,icc,mpx,1,2,1,1773,,,0.0,11.7,11.71,24,0,29292
streamcluster,icc,mpx,1,3,1,1641,,,0.0,21.62,21.62,41,0,38320
streamcluster,icc,mpx,1,4,1,2869,,,0.01,37.09,37.11,73,0,48468
streamcluster,icc,mpx,1,0,1,1409,,,0.0,3.12,3.13,10,0,22192
streamcluster,icc,mpx,1,1,1,1468,,,0.0,5.51,5.51,17,0,26548
streamcluster,icc,mpx,1,2,1,1773,,,0.0,11.68,11.68,24,0,29292
streamcluster,icc,mpx,1,3,1,1632,,,0.0,21.64,21.65,40,0,40056
streamcluster,icc,mpx,1,4,1,2869,,,0.0,37.16,37.17,76,0,48468
streamcluster,icc,mpx,1,0,1,1409,,,0.0,3.12,3.12,11,0,22192
streamcluster,icc,mpx,1,1,1,1468,,,0.0,5.56,5.56,13,0,26548
streamcluster,icc,mpx,1,2,1,1773,,,0.0,11.7,11.7,24,0,29292
streamcluster,icc,mpx,1,3,1,1641,,,0.0,21.65,21.65,43,0,38320
streamcluster,icc,mpx,1,4,1,2869,,,0.0,37.15,37.15,73,0,48468
streamcluster,icc,mpx,1,0,1,1409,,,0.0,3.12,3.12,11,0,22192
streamcluster,icc,mpx,1,1,1,1468,,,0.0,5.54,5.55,12,0,26548
streamcluster,icc,mpx,1,2,1,1773,,,0.0,11.72,11.72,24,0,29292
streamcluster,icc,mpx,1,3,1,1641,,,0.0,21.64,21.65,43,0,38320
streamcluster,icc,mpx,1,4,1,3370,,,0.01,37.26,37.28,74,0,48976
streamcluster,icc,mpx,1,0,1,1409,,,0.0,3.12,3.12,11,0,22192
streamcluster,icc,mpx,1,1,1,1468,,,0.0,5.52,5.52,13,0,26548
streamcluster,icc,mpx,1,2,1,1773,,,0.0,11.76,11.77,21,0,29292
streamcluster,icc,mpx,1,3,1,1626,,,0.0,21.64,21.64,43,0,40080
streamcluster,icc,mpx,1,4,1,3370,,,0.01,37.15,37.17,73,0,48976
streamcluster,icc,mpx,1,0,1,1409,,,0.0,3.12,3.12,11,0,22192
streamcluster,icc,mpx,1,1,1,1468,,,0.0,5.52,5.53,13,0,26548
streamcluster,icc,mpx,1,2,1,1773,,,0.0,11.65,11.65,23,0,29292
streamcluster,icc,mpx,1,3,1,1626,,,0.0,21.64,21.64,45,0,40080
streamcluster,icc,mpx,1,4,1,3370,,,0.01,37.24,37.27,74,0,48976
streamcluster,icc,mpx,1,0,1,1409,,,0.0,3.11,3.12,9,0,22192
streamcluster,icc,mpx,1,1,2,1468,,,0.0,5.56,5.56,12,0,26548
streamcluster,icc,mpx,1,2,1,1773,,,0.0,11.73,11.73,24,0,29292
streamcluster,icc,mpx,1,3,1,1641,,,0.0,21.64,21.64,46,0,38320
streamcluster,icc,mpx,1,4,2,2358,,,0.0,37.14,37.15,72,0,46588
blackscholes,icc,mpx,1,0,1,1851,,,0.01,3.24,3.26,15,0,31844
blackscholes,icc,mpx,1,1,1,5036,,,0.02,6.49,6.51,25,0,56780
blackscholes,icc,mpx,1,2,1,17024,,,0.08,13.0,13.08,46,0,104828
blackscholes,icc,mpx,1,3,1,42537,,,0.24,25.95,26.2,82,0,206996
blackscholes,icc,mpx,1,4,2,92537,,,0.52,51.92,52.49,166,0,406844
blackscholes,icc,mpx,1,0,1,1851,,,0.02,3.23,3.26,15,0,31844
blackscholes,icc,mpx,1,1,2,5036,,,0.03,6.48,6.53,26,0,56780
blackscholes,icc,mpx,1,2,1,17024,,,0.1,12.99,13.09,45,0,104828
blackscholes,icc,mpx,1,3,1,42537,,,0.23,25.96,26.2,87,0,206996
blackscholes,icc,mpx,1,4,1,92537,,,0.48,51.92,52.41,165,0,406844
blackscholes,icc,mpx,1,0,1,1851,,,0.02,3.24,3.26,16,0,31844
blackscholes,icc,mpx,1,1,1,5036,,,0.02,6.48,6.51,26,0,56780
blackscholes,icc,mpx,1,2,1,17024,,,0.13,12.94,13.08,41,0,104828
blackscholes,icc,mpx,1,3,1,42537,,,0.22,25.96,26.18,84,0,206996
blackscholes,icc,mpx,1,4,1,92026,,,0.52,51.91,52.44,166,0,406776
blackscholes,icc,mpx,1,0,1,1851,,,0.02,3.24,3.26,11,0,31844
blackscholes,icc,mpx,1,1,1,4525,,,0.01,6.49,6.5,28,0,56976
blackscholes,icc,mpx,1,2,1,16513,,,0.08,13.0,13.08,47,0,104760
blackscholes,icc,mpx,1,3,2,42026,,,0.22,26.04,26.27,86,0,206928
blackscholes,icc,mpx,1,4,1,92026,,,0.54,51.87,52.42,166,0,406776
blackscholes,icc,mpx,1,0,1,1851,,,0.02,3.23,3.26,14,0,31844
blackscholes,icc,mpx,1,1,1,4525,,,0.02,6.48,6.5,27,0,56976
blackscholes,icc,mpx,1,2,1,16513,,,0.11,12.96,13.08,44,0,104760
blackscholes,icc,mpx,1,3,1,42026,,,0.24,25.95,26.19,89,0,206928
blackscholes,icc,mpx,1,4,2,91515,,,0.47,51.92,52.4,139,0,406972
blackscholes,icc,mpx,1,0,1,1851,,,0.0,3.25,3.26,12,0,31844
blackscholes,icc,mpx,1,1,1,4014,,,0.02,6.48,6.5,26,0,56908
blackscholes,icc,mpx,1,2,1,16002,,,0.1,12.96,13.06,46,0,104956
blackscholes,icc,mpx,1,3,1,41515,,,0.27,25.96,26.24,87,0,206860
blackscholes,icc,mpx,1,4,1,91515,,,0.47,51.93,52.41,161,0,406972
blackscholes,icc,mpx,1,0,1,1851,,,0.02,3.23,3.26,17,0,31844
